,Total abundance of ASV,Maximum abundance in samples,Number of Samples
28f3274bd1ea4997ff44e4096585c020,36,36,1
3f999242cb4e39eb9032523b2644368f,36,36,1
f8b53a8e0f2d89992ad9b9fd74849a0a,36,36,1
3c4e3486802d0a15675ff53109a7d0be,36,22,2
1faa7f90bab7d5444d59751c205f0296,36,36,1
d9fce81df2d073e44bb6ece0fc5e0e8b,36,36,1
baaab1b4918f32df4cdeafdcf6ba5732,36,36,1
57e505d271d7a06b319c30ebf9443cdf,36,36,1
cf852f458070d3def5367ddcd748c6c4,36,36,1
d05d44c95029f574861e2dab149237d2,36,27,2
ec2f643fe3c9c42d17698c1efb78edd3,36,36,1
8e74e6257c3b0860de4062064ead4506,36,18,2
b5be211cebe0413d65abf0b2f29bcc74,36,36,1
0413315291975e83389c4614a460fea7,36,36,1
b69031cdf6493c066b8fb746becc84db,36,36,1
9fbef70f53b58d07510c3702a63c5c09,36,36,1
730b8b5dbc44121acaacf6aa5a266271,36,36,1
0cca12e8dad332c283e8c3c37943fa73,36,36,1
8341dcf6f0307556f3c6790139befb5d,36,36,1
99a8ef686b29fbd1ba3c646381aa57c3,36,36,1
21e303491f6369c91d3a9ecb56c0e1ed,36,36,1
57c01720fead4a06afa30986562d6b14,36,36,1
de8ea737e8116e4dec6a8327af76a7a0,36,32,2
65962fff60e6d1a5150c68ba0e379c4d,36,36,1
cf306ef0dffbd109c3a9713f5798673d,36,36,1
5588e720c7a521243287ad15ffd1f018,36,36,1
0df5d33e0bc71b6e6efc5a63be4b7ab2,36,36,1
9925a96379eb497dacc8d4d600b19d39,36,36,1
f1a808eab1009df05ad98cfd791c0ee0,36,18,2
3aff7577209a31b9aa6a650a46f7233e,36,36,1
c212cd69d61b341611457828622d836b,36,36,1
bf60006b41a045f6f4d4c9674c3ebb60,36,36,1
af47756f9358f84907e0f90e3564ece0,36,36,1
9f0ff3fa19562efea5fa893221d7a192,36,36,1
b1a06ffd7a579366b020f3b21112ad5e,36,36,1
6405e13f5aa1dd4ab943fc17d39a8676,36,36,1
f9038fbdc2d8c53c7a9d1efd6c5a4a1e,36,36,1
4ebc209bd52678f1e4c0f3bba3d7158a,36,36,1
8b944219ad956a66b815f18f82a9224a,36,36,1
d31c85d9ca16aade134ec77c31521e3b,36,36,1
ca6399b02fc3f53cf2c0e771e3750f07,36,36,1
236c5f9634c164d3e6e72f887e65e553,36,25,2
a9c8f09af4be31a961c81722970f82f6,36,20,3
f366e620ed8bb91d461a8843cb994ffa,36,36,1
bce48a70858f46d3a6499c15d7651686,36,36,1
db652e1a800c1a43f0bc34786cd1efa4,36,36,1
ebd6128af938d9a7c932a586f7ec5bec,36,36,1
548c959dcd42cc47ea87e8b62e06532a,36,36,1
91c3aff55ba210c0d595b10ed42976c4,36,36,1
a0a4414ab5d4d35befdae1967f368571,36,36,1
1720cd2ec5d7e5ee5f5dd62714e7e4d2,36,36,1
b8d6cce34993d2bc13effe88764b3825,37,37,1
c4957837cc7dee14617c199e38b23a9d,37,37,1
f0cae57abbbfcbe31f8e2aa8f898f361,37,37,1
85d0740b25521d0e987667b619a78b8a,37,37,1
47755226310e63c7add71443d27f19ba,37,37,1
acece99454098ebe7035f174f2288bc5,37,37,1
d6ecc1a7efe70317fd9a4120def18a74,37,37,1
8d9ff3dd3764058254da53e04e8e125d,37,12,4
afa4415738f15c96e0d6468e981778e4,37,37,1
ced44711d3dba95dd14ada85aa875ee5,37,37,1
5a7d57058d3d4448eecd790c5720d032,37,37,1
f385e7afa5b4c237468fce6edc8c8d43,37,37,1
17f5791a97bd9b1a10d435bfd0aa9ccb,37,37,1
99b5b5936f70eca99f0c97978e9b79bf,37,37,1
a59c9599ac389287d8853e839b6b58b1,37,37,1
0f5e07b209a492e6778673057a41af78,37,37,1
1ca84070f9d2daeaea0dc07c1caf4271,37,37,1
244ccc4e7285ed59f4d87cb80217e856,37,37,1
57382f2b2ea552ae3a330e0c780e8e96,37,37,1
0fa4d83716c68576701463d75891031a,37,37,1
58bca9e7ba27fc34da1e579532fac601,37,37,1
2e21ff3f1558c2fca1565fb9f048a386,37,37,1
17269fdce302325c4171132753570103,37,37,1
dc32dbc87debbb24aab38e7a759aff07,37,37,1
6996f23382f57954202f1ebc63fd79c7,37,37,1
35bef5802903d6b19d9fe87c6e773dfa,37,37,1
3fe971b5195b131d9eba96c523b6064c,37,37,1
bfacdb6f7683f53cc343d1eda9b38c27,37,37,1
2a419c81fe2c31b77af369a9bf82c361,37,37,1
731d506d1f68e30337f2a7076c6c2ab5,37,37,1
fcdf15e3eba95cb34e2c71d8a86b4bd5,37,37,1
e6039e89b6f05a67932241cd269612db,37,37,1
b302b9b87c4b36ea465aa2c0bd3321d5,37,37,1
bd62bb1492b447d5c13223bbcf75e87c,37,37,1
919dd79304eda1d5358e32869dd3c31f,37,37,1
2149ba07bb940f59569bef9b22511e3e,37,37,1
f71ce43d697888745e258a7909dce1fc,37,37,1
84f0303dd2e331927d6e5a1ed4936b93,37,37,1
3c81f98bd9f774992c1b45839b9c8c36,37,37,1
70cd5f6dd2c4fa233dce6cbaaf3f4f2a,37,37,1
53459ec24c3a1e3de527feb8447dacae,37,37,1
f8a76e1ded5e5fe75aeb232b3c2aa6cb,37,20,2
33a4eca6a41dbef9a063605230ea2cbd,37,37,1
c4f96ce8541fb7545f43504d18309f51,37,37,1
f002460501b10017fa14d32fa68d4a63,37,37,1
065a88af5768b54bfa46c2bf30283054,37,37,1
1553b33b82fe594933cb4a8b20bcc3b3,37,37,1
fecc7633df89c2e8eb98c3fa11228f0b,37,37,1
4c96608f042ec5e2ec6c10532e5d007d,37,37,1
a0d79127500fa76efaa4760a6e471cb8,37,37,1
c0a66365cb58913deb3eaa7e9bac2424,37,37,1
4660f7cd78a4849b89a9305e1d40ce26,37,23,2
d66bb1d16ec53852314bc2acfedeabbe,37,16,3
b7d8770014b5e2f6457336be0646d7a2,37,37,1
3fa23c3cc1de86725435fd64ad6602c2,37,37,1
1b1a5c715d21a9ab953303e69e45bb6a,37,37,1
827c2511903b890a5f0e06fe89af77ca,37,37,1
4515719f1cc4a85ae5b3af76d9fda5eb,37,37,1
fee6fc84ceb768cae060ae248de359fa,37,37,1
f7f3d60251ce5a4110659eedba534d24,37,37,1
32ba053e744c87063dd90ccb3a9b71cb,37,37,1
43edc52c7211c433cdbd27275d3e079e,37,37,1
fa7bfc27701f04eb89eae41d79bf93a9,37,37,1
89d1f12840ac6e4ab2b8ceb5a0a2849c,37,37,1
3304be7c6af9cfbf093c7af78ee1d92a,37,37,1
724c2a679c185170c69681a030c0d297,37,37,1
c64578cc69ed0d60e3e938c84393e853,38,38,1
0602ce84f24b6f09534999928e1b4669,38,38,1
06dee14e0e235437ab72f9b756191c91,38,38,1
0017a91e6902e3534ec6707deae343fb,38,38,1
eba7fb9525de6fdfe67c19479e778a09,38,38,1
e6db57ef5bd7ba1b1ebc0bbdfe61fc24,38,38,1
3f2145ea2edb1a824800e4eaff6523e7,38,38,1
8655c6b1daa172b832cac910bfc14fd5,38,38,1
dce8dc81e6e346babdaac396dca6118a,38,38,1
9f53a5b06865a09d908ac832f73ac9b5,38,21,2
9ba3af8ac958983bc4542d9fa86fa7b9,38,38,1
bb78d20de65a66b5ef247567ddcb8076,38,38,1
9cc31ac35fd7c202c229017bfe4d35aa,38,38,1
7d26c28fa939e29d7e5a5c70ee8d6a4a,38,22,2
3c8738c74be78bd7b8e69208da7cafd6,38,38,1
2f309b2768e5c3478d51dcc52682dabb,38,20,2
fc96f1a29f2f3742014846773c68f57a,38,38,1
5a39e039418308ca284d2f6c744c58d1,38,38,1
bea265e52206389548b0d1c952f099fc,38,38,1
1f20050a8f3a6921dc26d04e8b7a7058,38,38,1
c55e51ea336979bc79d6b330b2f5ee33,38,38,1
72f8afb160f2e948b6648f4bea6b8569,38,38,1
e0176890f15322a772d5d2b5b9587366,38,38,1
56ef454c064c6d3d048d0f7a5bf93fcf,38,38,1
320baee99060edc19f284aaca1b4e50d,38,38,1
b055ffb9d105aaeda74caafe8b31a83c,38,38,1
7d915e4893155696509f4808350f9f54,38,38,1
4d0f51c9759047f994f0b38af77f730c,38,38,1
2290a567c0ee6265d1937971f3e2b4f2,38,38,1
29f3e1bafa5b04542a2ef9c571fba2c5,38,38,1
d7ef5a42cd20112a5b1c0cec71d15b8e,38,38,1
213ed25a462cdb0601da47b4ee9c808f,38,38,1
739d5faa0a0de9d78ab822e4c403674a,38,38,1
885ac9a6ead074fc7bd7e654af70b262,38,38,1
ed8572c0fef2c80791210276dd323d3a,38,38,1
75570fa6694ab8af2c80d05ca5253d6d,38,38,1
05e3178b41293148173400d6cc47ddcf,38,38,1
8413e17a215c88972c89eaaf594858ca,38,38,1
17d9fafedd6d03f9447e8697b19dc111,38,38,1
ec889081cca19a64ee991baaf1180364,38,38,1
8aa24e56c72c70b7905819bca173a2f2,38,22,2
b1b22794c64fa7ebd71de70f75b363a4,38,38,1
273407e976dc01c824d8552663eba21d,38,38,1
8429905c4a320d7e242d750c2729750b,38,38,1
871689f565e8673b075fbd3b4c8890cc,38,38,1
36280df86fe90ac17c5bf56f6373a99c,38,38,1
686c5a18f01907416e546fe08536db15,38,38,1
c1aa88cd3b7f0b7a4799512a3915d53b,38,23,2
3b5294bab74b0491795eb6e4caf5e8ff,38,38,1
7a60cdebec1765c53af95d4c562ab827,38,38,1
86be23c1e247819898ac65acdce5995b,38,24,2
c927137abda9be734037efab8c4b4221,38,38,1
859973ffe726abca3de131bbc2938b8b,38,38,1
f8118160190ed08c53c1924eeeb89e87,38,38,1
0d4b95cf6b1c316cf42b8ae6c6c08d0c,38,38,1
66b0b2aade84e0eebe0ebe6b3a521797,38,38,1
ae5d931bfb03b0f093eb380f5047f814,38,21,2
074e1e09e81f13526ffe63c4d16d0461,38,19,2
f49619a2b1f07faaf34feab999ad38b1,38,38,1
95d6fe62c47ffb468dfb644a458e441f,38,30,3
8caa501a4e7547db04107b093d2576ed,38,38,1
45c3ef3defe3636bd7bfa5fa43afef13,38,38,1
42631ffb921266aaad831f5a77ef16f4,38,38,1
891e422bff4c3c6441f4296cdfa96ae5,38,38,1
5c4da03c5e53c247505653b4a2a00601,38,38,1
191a6555cf9b5fd6062f5290c0ffa468,38,38,1
68f2c9f004101be8d8b5d06442733373,38,38,1
9626bd1bfb27b81fd21877852b654e9f,38,38,1
e477d4d46174372f5048a14e0e77f8bb,38,38,1
ac2ad261c56015f55a751b1a96fbdf26,38,38,1
6e0c99d21ab7baa56ec5c00c8ae276e4,38,38,1
eb6dbff714600fa97c7aa84fafba0a79,38,38,1
f57357c95d0de0e02bc2c2dbb8c1a1ff,38,38,1
96ac8605957b59c041a266665ed2d75b,38,19,3
a00f96f7653d668e527cc5215ba3a8c5,39,39,1
2b1df5df1c9443ad20091cb21f91fff1,39,39,1
7ea25a343644609c6d9d25783a04692e,39,39,1
b7694c2e8b55089e1ac38d17f0e81cbd,39,39,1
a3f0415b449a987e0de28d349e609732,39,39,1
15a35f51c9796960b1b0fa8879f26ede,39,39,1
7310c3e022b61952282b626a4cd1de87,39,39,1
1c21bb98d9c176facfa22d0d5054606e,39,35,2
e0499d74dd49f0d68e1af3ef1baa6d4d,39,20,2
64593c0665ceeea9e9c649ad40c0e492,39,16,4
a8a4c66fd661f5e20851c8602d8d2cf3,39,39,1
25c16099642e10c50500116000579e7e,39,19,5
8e0f3fa6f28841ef11562111e935c1dc,39,39,1
c552b2fae53a74c32e0268889ce546d6,39,39,1
8630bd131b379aa57d7b6070a462a354,39,39,1
0011ed4f9de8bb688232e6459fd0105a,39,39,1
fd7a36806e361627449cc4d6fe05f095,39,39,1
84dc063b71a2ed33553b3aa7371dcccc,39,39,1
00dd86cb5954e9a7d3a13b25ec910784,39,39,1
2afdfcf879cfc6a719eea07ae8bed571,39,20,2
d3ff7a5c082592c16357d041d42f7ef6,39,39,1
0059bac878307985232a8345d9a46f81,39,39,1
744e56dc36658a9d96ac48770c06f841,39,39,1
eb4986331599258144634d821318a4ee,39,39,1
b93d1fb871fbeecde5579b99252b9619,39,39,1
2c9164e49c39bf05d13233fd8fae23a0,39,39,1
49931e40f24f4f8a8e2a85c615ff1ed2,39,39,1
121c9eaa6d4481954c5a1075e5f09107,39,39,1
b0e89da119097a9cb9131c0e062c98d0,39,39,1
75c6fcfc18fce3e4841fdb39ef615fb1,39,39,1
47dfd19ec1f25e205a11e85a1b5aa746,39,39,1
77c28b349fa54f51a20afee17fc27074,39,39,1
a599083dc60cbfc278a2127870e87b65,39,23,2
4335899d04b43a60ae2c765033a2f27f,39,26,2
9231de58f93f20c3e5e8dafd19043a98,39,39,1
f1a9cd7e83cc192975f3214f333d1d5b,39,39,1
25b54ce441f25f1d20709b30c9d80438,39,39,1
e468d81ad39e757ebdee67f7780e3ab3,39,39,1
472d7b3d848441ec3ba31e2bae67ed36,39,39,1
ff4d332a4c9b53ba37188600e1666518,39,28,2
d6f7a89eb23e8df3323098dd7032f2b1,39,39,1
64a5fbd315048bf2cc23d802b4663d73,39,39,1
e8312a678bf240c8ba931f32843545b3,39,24,2
6f31edfb59dfba526eb660b198c116b7,39,39,1
2433404f13d84f4d434be6588621d9a6,39,39,1
0742391b50e5982e21d034e854888f56,39,39,1
aa20b6e72915802d58bcc828868c38c7,39,39,1
3fd65ca159ced71e2a99974bbee518ed,39,39,1
f661735707ed3cb643cc87701dbe0745,39,39,1
0f8a735ed7a774d6628d17b0a9e5c8cb,39,39,1
d8b8cbcf75eaa58b9cbfe7bc0fc04c2b,39,39,1
ff956bbc1703d0b7d3e4cbede13ebc9f,39,39,1
182f15b3e0a666793daacd957ae0c046,39,39,1
e165a58644e57f2019850db4bc62045c,39,39,1
06b2c028bdb9189b624bc64874ec0172,39,39,1
a3fa750997db73bfaf08833f76c973e3,39,39,1
b186e12cbb7d490175bb6c55cefdb539,39,39,1
eb6f87848eccaa0c1a9c80acab2f0e02,39,39,1
ffabf559229807e1b1ef70cfad434374,39,39,1
53f4a51492985518e4f5f5153a5e193e,39,39,1
7d6b468966de7bf3a59baf9c1e315b6f,39,39,1
0ab2b8263a423fd6d021c53d5e1dd210,39,39,1
1a8a57eecbfea838a428defe2db81636,39,25,2
0a0c5447e30e6fd12f4141e459cb1f1c,40,25,3
10e98c9759ee209abeb2ac536e4873cd,40,40,1
d9402e8d01ad64a723b095a340db91a1,40,40,1
aac799b3426da5df8f2f7349ba6f0689,40,24,2
d54b177195cf0504c370050e54663f38,40,40,1
81de5644d51147fe49291f0d6fb5e6e1,40,40,1
a21816503d502b70a13c4a9d4b675d09,40,40,1
9568405f128aeaa840363ab662c4491e,40,40,1
d8694a77077851810813822f5da1fa81,40,40,1
cca3693fa136431d01979494f85319a5,40,40,1
16d717f2d5a781ca2dbfddab96d55759,40,23,2
5119fc84a5ca3536d371d6298ca1a205,40,40,1
fe2062b1135566cf5387df001037bfe8,40,40,1
aa04bd9d53b27575de7c019f3ef8c82e,40,40,1
ece48f63e558994195bbd1e52432aa06,40,40,1
c21e64b2baf4238cd525512a23df0f53,40,40,1
65bb709366b1134ce0bb2fbcf66df9fe,40,40,1
732a1c799475955299a6354f3d2eab0f,40,40,1
099a053f4c8941da1867d8f20be5f3da,40,40,1
64c54f4a9d5008393010fe1dfa55eb88,40,40,1
95b966891f65ce9b26744f370c14baa3,40,40,1
f98637922d91c8d3357efc8e4e1923ae,40,40,1
c43aabac6ec6908e7c2ec993b42ffa4e,40,40,1
c2c9a456b2dbaff847a4cb247edbdd5d,40,40,1
549bfc8749548ba5835e7d316d595afa,40,40,1
b54cf76516fac9bef5c16a1399f1da29,40,40,1
43540d9db64e2cd3c71dc9f6b879b043,40,40,1
9c002a51f8f1b14551409f6b9a9ce21a,40,40,1
2967e404922fcaaf443e2fe26ce567d0,40,40,1
c21524256aa584fabb90e5d6b337ed24,40,40,1
853f850d40d86261c2c2ab4af2268601,40,40,1
c83b2452f47b1d3e23258222d530de4c,40,40,1
0b82e51a1db6fa25da2bf2d375e179c3,40,40,1
f21115dc599279e357b2155f90ac0bab,40,17,3
70e98d1579032fcfc4dd9e7151d4c4a7,40,22,2
dd39b01e71e65605604be66e7d18add1,40,40,1
31c7b3ca45561278d16ad31ff4a1f5cb,40,40,1
9778110045f16d5a0c1b9d57cd0cc6f8,40,40,1
0f1ae0ebd77dad6437fa3f23d027f6a1,40,40,1
301b30fe1c51e73393fbda7968c12b22,40,21,2
20dd339af654291f1343890dfa2ff480,40,40,1
8d506b2449b0d78166760c1dc6f7dd8e,40,40,1
7fd321df933abebfd7d9f8b66b671fe6,40,40,1
cfeb5650ef9a6a46fe2c3375a2147ee3,40,40,1
1ffb6244513140c3147f060448de9b06,40,40,1
dc2d8a692b40654fcc9a955fe0c1ebd8,40,40,1
c6343a7ed4095c080ff59387498a46fb,40,40,1
3ff5a30ddc5a4345cc7d55a94d045ca9,40,40,1
790238f38db65dd38a793d894590f993,40,40,1
4d03eb646ddfd6e0dfdc17eae491b012,40,40,1
a72085aaf303ea2acec23922381c889a,40,40,1
7f6504e55a486259a47a98e7e86a6040,40,40,1
6a97df92df7be6ac95a6b2f4bc266051,40,40,1
d2a2712863e89b376a7e4692e6b3017f,40,40,1
cd9708c9809bf163ddae3c0fa57739be,40,40,1
ff19c66c51a0b243fa94009769d96531,40,40,1
8173213f1fff4340ab6f73b3877d6c49,40,40,1
09421620f14635555f6649eb71dbb2d8,40,40,1
729ba16fd78d789c9564dc62e92b70a9,40,40,1
a64f7acdd16a28292f07a0046afc91ba,41,41,1
70a3405e67fd86ece3b75227bd386de1,41,41,1
96417d4c4326fe43ffb284ac83f21b8b,41,41,1
664b4a554ad3b9997f8f64e200d4e99b,41,19,3
265d74634d580d49d8ef0c754ed0a7d1,41,41,1
9e0001c980d73c50ce7b51e9a6580b05,41,41,1
c2c5dda79ac112cb3606b132556f0871,41,41,1
c9a0da2a7208d9887634a40b0654afe3,41,28,2
16e1dcfce0393159a084e4d28c658e5d,41,23,3
516da8633966998a764c84de67d91757,41,41,1
a0508a293fe49fe8a6647a3f1ac839fc,41,41,1
7f34b9aa461d5b9744fd0a9d48e56cf7,41,41,1
864f8452a6dc06fd1dd0efbcbd5ef929,41,27,2
a798b62e2496a043d7a38cd9ed43d1aa,41,41,1
3d8104b0989e845d22d3366b227f2aa9,41,41,1
cec7d282f17dbe107bc45e004dd890a0,41,41,1
5faa3f9e31642b26ef29583f0dfd1dc5,41,41,1
87ce2f75efd6e7dc9454dcb0a38b6794,41,41,1
3f55eff82aa678a9832366b7b3e1d6af,41,41,1
1d6f3a7175c2b7bf65850a07f1abc5f1,41,23,3
e4a0ce88ea22e6cdf67a2ce1534875e0,41,41,1
f4d1898784506a90e736043a0f7d67ec,41,41,1
c22c3d1ebba65793f12d537097aa5ffb,41,41,1
6898fcf02b066ac0ce85e12b307315cf,41,41,1
cb1a125b264678603a74236321ffb222,41,41,1
d9e48054c2dc07985d7d71e15b154f0a,41,28,2
6f4a1f5410de6248eada17a91babe552,41,41,1
aa4735e06051d2be451f8e72fd833c5c,41,41,1
8616ff6d27a3ba59f8904f2d58704248,41,41,1
4bd0405db5fd7fb5562810f1aefb1731,41,41,1
677c605eb3b016ca4855aa7b406b57c4,41,23,2
602026b69bb688d9f00c984858339fa0,41,41,1
571323a61789d107a7e4f5abbd07ec51,41,41,1
018fe3f9040a1645ffa83e3fb0ce1347,41,41,1
369c93aed5917c7e53575eb7ac703711,41,41,1
1500e7a6db398a99384aa31b2470a0be,41,41,1
33dcd4fd69e9150043ff7677785ee106,41,41,1
949853588cbbb46d5e731044891e1b15,41,41,1
b45aa57eb4f47d0b5deb6ed72e420368,41,41,1
91bee21312c83de7050b0697adb75a6b,41,41,1
1c8f3dd87ba2849950a0b5c3d3dba60e,41,41,1
db148c0f0e4ee764bc441b483b7b52ff,41,41,1
65cf7fc02b6732856d0981d0f74b6342,41,41,1
a84e320cda45f43017ec189c4c17fb42,41,41,1
fdbcc643ffb290fe4871eebe49649b70,41,41,1
9ecc9ac7bc3d29f4f2263318e8b7b585,41,41,1
69d16e41fe3a6d1ae19a66d8913323ee,41,41,1
daa59e72c5b0e15d6f696987d85158f8,41,41,1
f2b467c0d249ea50b638e563226ce249,41,41,1
ac85b63f0b5f8fa6e5f19bda52fa0dd1,41,41,1
71ca295e1e863203da61e12efb17a819,41,41,1
cf4c9a1a07c820796a30493aa090f927,41,41,1
df447d1902b20716d503e17b1da84a23,41,41,1
a7d97dbeddcd9a4478329b9f3ba32a16,41,41,1
9737d16f6c53b9e885b28eb051ffd5a3,41,41,1
e1145df1112d3e4ee5d26628d61a8a02,41,41,1
b4cc176d254be155e847feafdf50ed2d,41,41,1
de54a49704338fcba52f2c562300f230,41,41,1
fdc59e89543d4d8a1acc66a422907e72,41,41,1
de46023c4541116385658e11eaf20f5d,41,41,1
91149e224b52bafac7f45c9514554b31,41,41,1
a845ee866bcfeca49e5d84547e51ce76,42,42,1
be0eb7a2aea82e45fd9c3606c5d38bea,42,42,1
e091d1407fc0896ac67acee7cec5f65d,42,24,2
39d7cf7471f995360be58a59396799da,42,42,1
6e5afc54aa1f919eb5e20cd5155a98e2,42,33,2
1f7df7f4d8dd5850f72a4b84af5fd2ff,42,42,1
04cdb8a4b28fc35e58818c72faaa9e0c,42,42,1
178fb9cc71411e8c8addf2d73db06671,42,42,1
c1c5a38368d0952f42ae7ec68de18c40,42,42,1
6c69dd86aced236545945a978fd6e068,42,42,1
737b9057c51a88c1c98da2aaed6d8929,42,42,1
eafd926b507b28a67d1931f5b739171d,42,42,1
3f10b687f5386bdeba0838a68dce06d5,42,42,1
7e40018fafd7d17ce5981a6417d7eaab,42,42,1
6e2482c581add8bdd91b4199595c3b7e,42,42,1
b37309fbb5e0f10c4d82734ad3c8cf42,42,42,1
e7c0a03e16105c2a899a0bf59ee16d63,42,42,1
d7e8bb3235344da27cf125f1784c5567,42,42,1
81c95867d0b61b8a7983344b4e25f4c8,42,42,1
8802b3b35cd25f0e79d0b31dee2f6e50,42,42,1
597f0ba11c181e13375ea42966c838f9,42,42,1
82d14b560791e3980c6d95e0a51e1487,42,42,1
873d96edf445f61424dbed1427c9a5a6,42,42,1
1f1dcaa0cd21b7819cedb01d757462c6,42,29,2
0d3b62c9701ca70f9922823b5f8704ae,42,42,1
456bbe6e845cbbe4273c69bab3ce3e1f,42,42,1
33820b083a495478fdb34c44ca1d4a01,42,42,1
9fbc3dc990632493558c81d398b789c5,42,42,1
5a8f7d81b913046a66b042a8573138c1,42,42,1
a76d7214afaa9fe378e08a137d8a9542,42,42,1
c4ad8f980850cc66c30cbae202d38a5c,42,42,1
28d935e498b654a2ea23654446225e25,42,42,1
42b5d6445a76ee64d0a4707d51981e25,42,42,1
9db4ed7a4e64c74c77d3a29e93d5fbbc,42,42,1
15166187f22a7f7831a7a968a9525d61,42,42,1
c1cf520aa44b82b60bd894eee0adb149,42,42,1
a2d2a58f4fd5196b93e03060d228ff9c,42,42,1
21d6e72cd6f097430b8aa775afe0b321,42,42,1
3c925719593be04678e27761b334a6f9,42,42,1
89aa466ff4fd4099f2040279066f3ccb,42,42,1
af14c984b1dc58f25e8872ed534618bb,42,42,1
f225a6ab735096b3cef169ec4e17ae62,42,42,1
0e2d3a01a185a0b2c96aaf320b4ffe92,42,42,1
f88b981953da81f709c3d20291cf219d,42,42,1
565ba3404dfe46c7fe76bb3943f1c791,42,42,1
379508057d96198789c02e87d925ceac,42,42,1
5a4e993fe5ae2a68ec7512ef5e19f08c,42,42,1
d3a56dbfd2afa49ef3c981351867d951,42,42,1
f3b92288c52b82d4c097029e3046993a,42,42,1
dc665cea4acf42cc42a269ec2120f936,42,42,1
0a0b55bb64ad2d68b56648c6e8e88c77,42,42,1
ff4beb84b463896f1444bbeeea9c474d,42,42,1
6bee500dee85068081718a20dfd0edf5,43,43,1
9019e21834a8c03df010f1b6ef844554,43,43,1
2e7f78897184d9e301aa93df8f017f83,43,43,1
4e3f73f2953cf1f1035eceb8804c701d,43,43,1
11b1428b5003ce11cdd3092f32865310,43,43,1
ad1ebe1f22308968baedfa8b62172bfa,43,43,1
66c8a47a55a229d48b7650455efb631e,43,43,1
19faa5d091b991ac5c20cfbef491a570,43,43,1
b8b769943fa04c2f7e04a30eae373f13,43,43,1
f7a808daff39b0e3c002b48fe492aa44,43,43,1
4f292fc867da16121d32c832e60a3bcb,43,43,1
26bbc42e7e632f715c5871e3d0efa58a,43,43,1
0881922e228a2ad54c0b9ec944ce5c62,43,24,2
1fc88dd0021bc0ae87cf2c6827a0ac1e,43,43,1
2f332a52af64c3cc32f87cb32291fba3,43,43,1
1fedd041d160033eb16ca3b9cc50ddbb,43,24,2
58656bf6e653b37969796133e8467a61,43,43,1
3357ef1d1283352df69ae8e39c35aa34,43,43,1
b0dbc4d196e4b4ac243f0381aebae5e8,43,43,1
8fd07c5e0307e5cb9cfcf38469e914cc,43,43,1
5e65db56c1524de0b0cec97ebb158e7a,43,43,1
5cd582ff8e9753599c34ba65a039ed1c,43,43,1
e948a769e0b4d98bb61e226c25325c0a,43,43,1
7018ee0cf955f2c8cee4c62978a082aa,43,43,1
29ec8528e10b4e45738df60a070e66ea,43,43,1
19d4d0693c6eea316154dd03f29a578e,43,43,1
e91b6ce35f8eaa77369436edd1d0a716,43,43,1
290108fc96a89c0760aae337f633487e,43,43,1
589ec3851dfd076276d5473fa7eb9041,43,43,1
c8ae22031497cc0627270376397a2d13,43,43,1
77b41f035507624b2e834f16ee52e943,43,43,1
1e50fa08344b3899cd111573b297657c,43,43,1
711dc3eab033df0d619681d0d3a29f93,43,16,3
0bf2a9b2edbb0c9b8ce148c50c3be651,43,43,1
1ddcc95ff3d4eaf0c07af9bd941b5a09,43,43,1
b99e4bd0fd56a80661b867483cf36dbd,43,43,1
1f4a61a8190b61b34994dae83ea2c0a5,43,17,5
df8e793d80c70b82685c879c93bc59db,43,43,1
f92221de7e36eae716ccf34a91c257aa,43,43,1
64dd8063100721ce80a0f4b519243b73,43,43,1
041a5dddfbfa29180967ccd80c299544,43,43,1
523542214ba1843d794ae53669d0beb3,43,43,1
6dc0d5504cb149bee1082a6ea37ed6a9,43,43,1
bb554220a000096dd2528a681a225c65,43,43,1
f2bcd1d7b28ec6b69d198986c95e5695,43,43,1
e0abc5628125bf5a858661e4b7814679,43,24,2
106dbefe667930c681c1090fe6b783da,43,43,1
3e586c168b749c1384b7bec4138ead9d,43,43,1
302c7718a334230c18b93dd8e9a14b3d,43,43,1
5899fe2d37174f1881ccb0245b6df43e,43,12,5
ea3d5c242f0f99c4fe82665652126354,43,43,1
f976e4e2ef8e6161919acea3c45639a8,43,43,1
e69426dbb8eb9d8b7ffbc4acf256048c,43,43,1
215ebdfdd8d9b995165d73501c152a94,43,43,1
fea11c71306bfcdaaf8c6df2124dba1d,43,43,1
86ed7a71fbb341ab24cc1b39b4ab0921,43,29,2
84e27afcc08b4ac3d20e6dc0b715bd6c,43,43,1
aa376c596477eb931f629aba7967994c,43,43,1
50be45ddd01c4ad508aad97d1b47f8d8,44,28,3
fe575318edc4dc6155cef8fcaf049505,44,28,3
8b87d246007c989586ff06dce970d0eb,44,44,1
24183bbee0ce39aa9ae26e705b36bcba,44,44,1
c721900c1135e72a7d17fde25f2bd945,44,44,1
893bf20d3605681f8edb4fc9598dd0ce,44,44,1
6bdcced37398625113dd475d94a89ad5,44,44,1
0c535e5783ce2ae92f21ccf850c4da87,44,44,1
89144b948f602969f93773306ae228b1,44,44,1
876a591e0ba5dbbf722984bebbcddd51,44,44,1
704cc92bc5db9a81f32088052cec80e1,44,44,1
3d0c4749dcbd20bc7700eede3fd6e2d0,44,44,1
34ddfe30882351e639f591db315d4678,44,44,1
ef1b63ba03c29195bd71d7321c84c7ea,44,44,1
